"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"26882_253.145_7.659",0.00122603778711847,0.000428736367179503,4.91286254476525e-05,0.000143421032255699,0.000153638500143983,0.00038847604749681,1.88941358384773e-05,0.000628166624513895,0.00056857682029342,0.000169392265696853,0.000272371560253379,1.57272946201743e-05,0.000388252038042316,1.32466428130925e-05,0.0001745485280838,0.00130040258299384
"34886_253.145_9.58",0.000129421777161292,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.33661054333608e-05,1.2175180090309e-05,6.61837487409464e-07,1.79514253683066e-06,1.16605302208956e-05,1.13275881908419e-05,5.0608294322259e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.41070222721674e-06
"18427_253.145_5.078",4.82468721535856e-05,8.97241913170505e-06,7.12944199550255e-06,2.04695619091898e-06,0.000177819954659443,9.64787726099389e-05,3.90409457790476e-05,1.44394983633102e-05,1.56881162334545e-05,2.50973467477503e-05,2.20679840733922e-05,2.98460325669219e-07,2.83027622009e-06,1.92333369420457e-06,6.82955066994305e-06,9.46154758400687e-05
"23219_253.145_6.586",3.98073627624077e-05,1.12847906538712e-05,1.80073774375315e-06,3.53350276371326e-06,7.18495493119394e-05,9.18012302766062e-05,1.62618238894767e-05,3.7281710605964e-05,2.94128950161082e-05,2.05148988456836e-05,4.46262232801343e-05,8.22190941897584e-07,4.30253731918234e-05,1.92333369420457e-06,9.64129196360849e-06,7.67242960449627e-05
"23483_253.145_6.65",7.53329664037604e-05,1.12847906538712e-05,1.80073774375315e-06,4.59654875495187e-06,4.35489699643266e-05,3.03009237794282e-05,6.61837487409464e-07,6.46642720470791e-05,4.63895052799069e-05,1.17418607306495e-05,3.26387876313329e-05,2.98460325669219e-07,1.39428046793528e-05,1.92333369420457e-06,2.83707088447841e-06,5.95037034172519e-05
"21756_253.145_6.106",0.000124736330417296,6.38306161664919e-05,3.6861046364719e-05,2.51501924135962e-05,0.000273763114678837,0.000177183396283387,6.55634641185135e-05,4.7743976335331e-05,2.46490093031528e-05,0.000117802558313346,0.000129095050979191,2.98460325669219e-07,2.30513852700475e-05,1.92333369420457e-06,2.75815627240278e-06,0.000177850770785086
"25797_253.145_7.357",0.000215484357521136,9.42418747343959e-05,1.4095027087788e-05,5.23523444303462e-05,9.17578331632283e-05,0.000123671080698168,1.4059159539277e-05,0.000157189606215486,0.000130793455698256,2.82112496179264e-05,0.000111100793803875,2.63185605021889e-06,6.95519479183513e-05,3.05994719269236e-06,4.48239353222799e-05,0.000246931650182926
"17128_253.145_4.723",2.85653775012281e-05,3.52569116112323e-05,1.24955618942399e-05,2.45504389018301e-06,0.000120250568840496,8.16011923815611e-05,2.27692161378133e-05,2.26867507335047e-05,4.95329969848137e-06,3.61160628061724e-05,5.31431826077534e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.69815304436553e-05
"13313_253.145_3.868",2.04514112249077e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,6.87409062473263e-05,5.08370809007584e-05,2.51151141536972e-05,1.33122256706145e-05,7.43450142021784e-06,1.11817947761369e-05,1.12474586662432e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.82577096329943e-05
"18996_253.145_5.244",7.00601181343149e-05,0.000350647150077305,0.000142850448224654,0.00013259789096141,0.000196603196468757,0.000210841562001637,7.48827000072792e-05,2.97891916694201e-05,2.9537040612643e-05,4.57108810612223e-05,5.27372605126712e-05,1.11310317201468e-06,0.000130422809455383,2.42668126857091e-05,0.000100690747926406,9.05576048316928e-05
"24991_253.181_7.132",3.13777708641143e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.20403537650644e-05,1.20287492405496e-05,6.61837487409464e-07,2.89382891466856e-05,3.90451068715696e-05,3.14455002287393e-06,9.17854244475656e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.21335565074694e-05
"24352_253.181_6.934",6.43766712937051e-05,1.51296821946642e-05,1.3299833577904e-05,2.69439517541314e-05,0.000349031732765144,0.000262997230910938,7.89269256620196e-05,9.31708342372834e-05,2.94578147873631e-05,1.03155484504627e-05,2.73980111247318e-05,2.98460325669219e-07,5.68952440484395e-05,1.92333369420457e-06,2.53959652168224e-05,0.000125768358599385
"8637_254.101_2.949",8.12055006186229e-06,8.70881594117173e-05,4.67372191221407e-05,4.22414717818127e-05,3.18560001330661e-05,4.05356844920316e-05,2.62606961815348e-05,2.12386114811679e-06,2.32224409288721e-06,2.09532084717471e-06,8.14558574404428e-07,2.98460325669219e-07,0.000159222244089743,6.62503699834542e-06,5.85514671461381e-05,1.32772045622616e-05
"20928_254.176_5.862",1.29738105678519e-05,0.000178735196201095,1.71184330188633e-05,0.000144583610328678,0.000154724204802939,0.000133088583611835,3.7088502628548e-05,7.25072511365612e-06,4.53192025307399e-06,2.3927230706942e-05,4.52944799263281e-05,2.98460325669219e-07,0.000108482566783786,2.99097950626724e-05,5.37226940061357e-05,8.03516101674531e-05
"2070_254.857_0.938",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.69172075016258e-06,1.03045798348077e-07,1.25843378162579e-07,3.17511578803573e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"1737_254.917_0.893",2.83073995512939e-05,4.09473456195516e-06,1.80073774375315e-06,6.77439848993379e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,4.85309204063217e-05,7.37829813404383e-06,4.4377375984369e-06,1.07918169035989e-05,2.98460325669219e-07,1.01969746331926e-05,9.41589210380615e-06,2.75815627240278e-06,2.28882655796648e-07
"7302_254.989_2.65",7.78199072927828e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.35097412333963e-06,1.14211448780456e-06,1.53744885755734e-05,4.22001204866016e-06,1.64748346314995e-05,2.50886420171701e-06,1.92333369420457e-06,0.00053616050520717,4.18911934574569e-06
"17006_255.034_4.716",5.32329374493593e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,7.61289417604238e-07,1.15080669363897e-06,5.02204170260277e-05,0.000115819595277092,1.11195101340976e-05,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000110021395739749
"12392_255.034_3.64",2.11166904660817e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.39497513247483e-07,5.80792864558336e-07,1.78900562339301e-05,3.77785853349021e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.95026083661038e-05
"5168_255.051_2.004",0.00233662460128305,0.00271684093354049,0.000454529493336391,0.00117089592598228,0.000850408016484294,0.000784277295991673,0.000279796498352688,0.00183409741365266,0.0015999547568487,0.000594590027083055,0.00111173210974599,8.48752791655923e-05,0.00104300863206915,0.000108589177942551,0.00309688732477766,0.00127697176148236
"7253_255.051_2.648",6.48324467043312e-05,4.09473456195516e-06,1.80073774375315e-06,1.38569041278987e-05,1.46354404576091e-05,1.345094066521e-05,2.05405739141448e-06,4.23160798674269e-05,4.37503150282157e-05,9.56706836012672e-06,3.39812658258361e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,4.37521314661667e-05,5.71953594110002e-05
"10708_255.051_3.328",1.87423958098286e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,8.16992578054908e-06,8.51522235668943e-06,6.61837487409464e-07,1.32523728567731e-05,1.1963792834459e-05,4.26768844460642e-06,9.9049032839341e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.23295825099809e-05
"5499_255.051_2.143",0.000192775949636953,0.000330872681112628,8.93261482779555e-05,7.07455158490262e-05,5.31339521541854e-05,3.06813097432567e-05,1.44446678422842e-05,0.000166028257411842,0.000125167096559702,5.15861551681513e-05,8.18536651674243e-05,1.84573427609005e-06,4.83637087813984e-05,1.71046530619632e-05,0.000162013199905882,0.000115794193455135
"6113_255.051_2.363",4.65064727219648e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.09581144379529e-05,2.23652729354492e-05,2.88930893560453e-06,0.000157585570138711,7.74927237589676e-05,1.11550779409453e-05,8.01854587200123e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.57832228945417e-05,1.7629614776813e-05
"6561_255.051_2.469",0.0001769114327427,3.6044896746606e-05,1.80073774375315e-06,2.54393296277366e-05,3.30604418110431e-05,4.03316488766596e-05,4.77517431843169e-06,0.000273821190518625,0.000151619011544402,7.68043301494366e-05,0.000166096515916079,2.98460325669219e-07,9.9386879189204e-06,1.92333369420457e-06,5.60274438643089e-05,0.000116954771571684
"24201_255.066_6.905",6.20419371557148e-05,5.31014530740333e-05,1.8341502279592e-05,4.15532967408587e-05,3.36661201552876e-05,3.9972817634728e-05,3.88488805402014e-05,1.80466861801489e-05,2.69867496105516e-05,6.86973138232128e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.43024849669482e-05
"22529_255.067_6.338",2.928370737687e-05,0.000196406097652932,0.000172587084428088,0.000109245179626878,1.95393688998815e-05,4.9873703733546e-05,7.3973019422596e-06,1.33272040716271e-05,1.2971280972708e-05,6.37770307922384e-06,8.18484485582053e-06,2.98460325669219e-07,3.5507903729224e-05,1.92333369420457e-06,6.23034184661725e-06,9.26840703566429e-06
"18365_255.07_5.101",1.33190390253285e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.48495639128472e-07,1.03045798348077e-07,6.12102620394302e-05,0.000208325632216397,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.87196705336536e-05
"19047_255.07_5.272",3.27194200416436e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,2.58646881563296e-06,2.42368893424095e-06,4.73045358615822e-05,7.87174324150213e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.34429169751721e-05
"19737_255.07_5.513",6.97018125757273e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.11170212352872e-06,2.0831819391321e-06,3.66757426503201e-05,9.36384142142169e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.78415772822799e-05
"15822_255.07_4.407",9.94282704234391e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,5.40412596362674e-07,1.03045798348077e-07,3.02926318809312e-05,8.09529628038683e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.4347551167664e-05
"17451_255.07_4.816",1.46444378118612e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,7.65752180221761e-07,3.08193221695013e-05,0.000101850746505379,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.68654024762841e-06
"15216_255.07_4.272",2.46178544793957e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,4.55703279038075e-06,1.03045798348077e-07,0.000142914490022617,0.000349781495558734,6.59052324391112e-06,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000118305296283151
"29239_255.08_8.201",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,9.43406517199285e-08,6.56855418982564e-05,0.00377037557609743,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"28803_255.08_8.092",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,9.43406517199285e-08,0.00027871795519296,0.000857805531130501,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"25635_255.08_7.324",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,9.43406517199285e-08,7.00551876037573e-05,0.00474780768672103,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"25041_255.08_7.18",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,9.43406517199285e-08,0.000445185728052541,0.000343885369028614,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"12049_255.088_3.669",6.15773011603957e-05,4.09473456195516e-06,1.82529387232856e-06,2.04695619091898e-06,0.000249768484579552,0.000157591363419965,3.5941573611006e-05,2.20003362997049e-05,5.94470660311818e-06,7.94360355154151e-06,5.09265632313648e-05,2.98460325669219e-07,1.60482848566735e-05,1.92333369420457e-06,2.75815627240278e-06,5.61928455757931e-05
"8539_255.088_2.912",5.77178247476644e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,0.000151704496111116,0.000139382404886537,1.77527925789114e-05,1.68060581378302e-05,2.08028002893362e-05,8.35557458756709e-06,9.51816986300116e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,7.9725103718813e-05
"9217_255.088_3.073",4.15529731960667e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,0.000137582837911794,8.82223944146536e-05,6.92964682156801e-06,2.12066613732953e-05,1.21174481714957e-05,3.80608292118362e-05,2.13495918031265e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.72533837651839e-05
"13930_255.088_3.999",1.52470721548868e-05,1.71238728330043e-05,2.38979323282608e-05,2.04695619091898e-06,3.66106468518742e-05,3.27653993199895e-05,6.61837487409464e-07,1.08512699399158e-05,9.62771531153353e-06,9.63799440307835e-06,1.08081603494565e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,7.37037716065332e-06,3.11262907562152e-05
"28804_255.088_8.102",1.61829626482778e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,1.47189175032175e-06,8.99082083905755e-08,9.88891018050632e-07,4.75932563220469e-06,2.08854025630257e-05,0.000123709407132502,9.60084226982975e-05,0.00137531997320004,0.00217279746811348,5.5532493104427e-05
"7441_255.088_2.719",2.34684753721457e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,8.97931392148458e-05,0.000125552652433086,1.75626714876844e-05,1.27894630772431e-05,3.5101401309841e-06,5.7240777211856e-06,3.18869580323495e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.88791296708684e-05
"33373_255.106_9.162",1.63838940640846e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,2.17005084423533e-05,6.61837487409464e-07,3.09838909208298e-06,1.03045798348077e-07,5.37386861310847e-05,0.000186779160049554,9.89712924109753e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000579184465375687
"32332_255.106_8.936",4.04169747517463e-05,2.9022794568342e-05,1.80073774375315e-06,1.32220599718038e-05,1.85897388692291e-05,0.000127642286685098,1.16982882023285e-06,1.50044580461003e-05,8.25302077762869e-06,0.00063859705601576,0.00236105727268806,1.58280951860961e-05,3.95732872385606e-05,1.92333369420457e-06,2.75815627240278e-06,0.00022447788711402
"30421_255.106_8.471",0.000118488273985652,0.000237188267263983,6.12124167346142e-05,0.000135045987761411,8.64542388061133e-05,0.000303006239848521,2.66858440375095e-05,0.000167432981216368,0.000294003222577347,3.30630995918714e-05,0.000255730823417029,6.05835423854554e-06,0.000227050613705443,3.88864764325552e-05,9.22385598172005e-05,0.000136568844750785
"29961_255.106_8.369",6.32961058028022e-05,0.000151546461161697,4.37062337221985e-05,7.61612199520245e-05,5.11811477327483e-05,0.000280192050449773,2.83343232801551e-05,5.68187080966058e-05,7.32222365511776e-05,3.56425170342234e-05,0.000118921515905643,5.49230523798406e-06,0.000138421022914744,1.11341081606613e-05,6.6510967054112e-05,5.71350566340156e-05
"31506_255.106_8.694",6.28309105696536e-05,4.61298743365348e-05,4.85144204050658e-06,5.03447363200245e-05,2.29353793414333e-05,0.000145377422431596,0.000106886280401155,7.27697320208524e-06,1.93949358984307e-05,7.57453581221985e-05,0.000257844643644629,4.10506028763568e-06,0.000715587142677715,6.74986987896454e-05,0.000418176233420732,0.000490067390758914
"21751_255.123_6.098",7.81650716174809e-06,3.20577406331191e-05,2.91708055247823e-05,1.70348927034165e-05,0.00446659418268957,0.00190649502997264,0.00032066382002638,9.00022544199204e-06,3.05750595815776e-06,1.83771516196074e-06,4.13496287908179e-06,2.98460325669219e-07,7.53477777460915e-06,1.92333369420457e-06,2.55194535148212e-05,0.000808090763710303
"12512_255.124_3.705",3.55888830264575e-05,1.20158831749925e-05,4.76249378113674e-06,5.42082661086611e-06,0.000416291100825573,0.000288023980500436,7.44300633329354e-05,2.62590132981204e-05,1.78472711464662e-05,2.10926171940602e-05,2.77726625099274e-05,2.98460325669219e-07,5.16204368918268e-06,1.92333369420457e-06,2.75815627240278e-06,0.000101482207805077
"15172_255.124_4.271",8.61018022570361e-05,6.5491054296902e-06,2.46417618402972e-06,2.04695619091898e-06,0.000184881480179551,0.000139101197574133,5.27473910628186e-05,2.47552341466843e-05,3.04344383670569e-05,1.43394396605317e-05,2.78456350040328e-05,2.98460325669219e-07,3.99004032167159e-06,1.92333369420457e-06,2.75815627240278e-06,0.000123150625064099
"10519_255.124_3.313",3.54221497735179e-05,4.09473456195516e-06,5.20969513129907e-06,2.04695619091898e-06,0.000149916971524375,0.000123382210839649,2.46462985611385e-05,1.53890179304389e-05,1.38039448882096e-05,1.7873504969625e-05,2.47615104529651e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.09149658106075e-05
"18199_255.124_5.032",0.000121954224827989,6.22988550696912e-05,9.35598423243647e-06,1.39267246405277e-05,0.000162079104104077,0.00015711756095809,2.20327880613967e-05,6.53228088061726e-05,4.85332220587661e-05,3.08491012888975e-05,1.44439654466195e-05,2.98460325669219e-07,2.93387720141607e-05,1.92333369420457e-06,2.75815627240278e-06,8.89288758530439e-05
"14337_255.124_4.084",9.42845222924435e-05,7.67419470629506e-05,2.05046794201333e-05,2.59817939531094e-05,0.000596558081344312,0.000352913551062176,9.10769833811657e-05,3.1012963966034e-05,5.51984339004414e-05,1.89847034288389e-05,6.3103679336872e-05,2.98460325669219e-07,2.89143451763706e-05,1.92333369420457e-06,2.75815627240278e-06,0.00024852068362643
"33151_255.16_9.141",0.000164566095186825,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.36702235801277e-06,8.4660529974468e-06,6.61837487409464e-07,6.71297288074604e-05,5.68733953426152e-05,5.78111065518807e-06,1.39606915214969e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.47841034925905e-05
"21477_255.16_6.059",8.11659435207749e-05,1.84866730836993e-05,2.74706983265116e-06,1.20665299411643e-05,8.82857178952607e-05,5.34118844022178e-05,1.2774948128821e-05,2.91409616603975e-05,1.525797965165e-05,3.0152438067543e-05,2.68128889617076e-05,2.98460325669219e-07,4.2018662921064e-05,1.92333369420457e-06,2.75815627240278e-06,3.492360226942e-05
