"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"6841_810.506_3.061",1060.48975,0,0,0,0,0,0,9730.1865,8703.6675,436312.05,2523965.85,1369397,487.23585,0,157175.695,172957.795
"9653_810.506_3.928",12644.5545,0,0,0,0,0,0,0,1425.01125,528689.765,1914232.75,717013.77,0,0,2534.67,101812.74
"24983_810.557_8.846",112356.863,84890.635,11593.14225,62245.437,40743.62,41558.275,41157.824,206876,201516.825,136027.975,574140.57,460877.935,22357.064,28210.499,895004.5,164764.83
"35455_810.586_11.343",0,0,0,495.756865,0,0,0,1188.4696,0,45803.5195,316063.24,160758.905,0,0,502874.48,22237.2645
"38509_810.604_12.166",105771.175,21794.747,2732.97865,67996.372,2556.80345,1600.3284,1777.0647,286755.525,62627.872,339565.405,2567543.3,857741.56,0,9474.9812,7533044,247417.9075
"40479_810.667_12.608",10117.2435,1415.57655,0,1544.6518,0,0,310.49292,57482.334,28353.876,63110.7085,334374.655,226725.91,3591.45775,402.961975,2038318.9,90943.165
"35292_811.088_11.329",0,0,0,0,0,0,0,1109.804,0,18009.971,192827.18,116122.922,0,0,244217.905,16448.4185
"9549_811.476_3.929",0,0,0,0,0,0,0,0,0,71436.24,75374.0215,80342.64,0,0,193117.085,14061.378
"21780_811.517_8.074",37454.2255,0,0,0,0,0,0,13912.221,56401.6715,0,0,1360.85105,0,0,43299.6515,0
"19060_811.539_7.285",74049.765,0,0,0,0,0,0,82412.215,103221.8125,4132.57275,92483.1225,37945.6775,0,0,128474.24,6020.8445
"32739_811.594_10.821",0,0,0,0,0,0,0,1725.87965,0,16480.707,194479.3,77546.015,0,0,261496.405,3509.27715
"38942_812.091_12.306",0,0,394.5798,0,0,0,0,0,0,0,0,56461.99,38865.708,547.9549,0,103330.86
"7585_812.449_3.323",0,0,0,0,0,0,0,0,1235.0869,45021.8215,134848.4475,115591.182,0,0,821.43305,16693.4375
"39429_812.661_12.383",0,0,0,0,0,0,0,0,0,11198.93585,0,0,0,0,0,0
"39211_812.686_12.317",0,7292.323,0,43369,2006.745,0,0,0,0,0,730.80735,3896.01635,482.33165,0,0,7901.1765
"477_812.755_0.749",75342.445,0,6149.6135,35571.42,0,0,0,3707.0936,69766.5625,9356.9145,11367.90175,0,0,1826.9169,0,1345.18415
"38640_813.082_12.188",4589.91535,0,0,6573.4437,0,0,0,21166.094,0,41259.183,298184.79,125275.74,0,423.8485,1369147.05,53494.236
"9544_813.491_3.913",5853.7149,0,0,0,0,0,0,1488.655,820.2665,101191.341,142787.38,80138.135,130.02606,163.01583,183036.63,36387.2745
"15711_813.518_6.089",19187.094,0,0,0,0,0,0,26754.252,28742.952,1872.835,44213.271,27947.587,0,0,56639.222,1982.2566
"38671_813.584_12.188",26562.59215,0,0,3047.27185,0,0,0,15157.712,1828.0507,21812.6875,69377.945,70748.552,0,0,894356.875,28169.5765
"39561_813.601_12.378",0,0,0,0,0,0,0,0,0,0,1083.2501,26659.208,28874.37135,0,0,3465.68115
"38029_813.601_12.021",0,0,0,0,0,0,0,0,0,0,0,17439.845,21399.805,346.6948,0,0
"45861_813.622_13.805",0,0,0,0,0,0,0,4281.8665,12831.32305,41848.2245,1195.54235,0,0,0,0,0
"44825_813.623_13.541",0,0,0,0,0,0,0,2872.36345,7822.04565,86451.298,22994.0718,0,0,0,0,0
"43850_813.623_13.298",666.31855,0,0,0,0,0,0,0,0,68770.51465,12237.2285,0,0,0,0,0
"9576_813.992_3.917",1282.14015,0,0,0,0,0,0,1613.02515,0,90502.91,66919.31,58135.334,0,0,149969.475,43766.03
"37740_814.662_11.963",16168.82,0,0,0,913.78325,0,0,54959.7315,93606.267,10940.7125,89093.89,37258.8045,0,0,262022.195,13902.4535
"394_814.752_0.741",13396.3745,0,0,4653.7092,0,0,0,0,12191.9437,0,0,0,0,0,0,0
"22458_815.065_8.24",0,0,0,0,0,0,0,0,0,36946.25,167851.19,77403.27,0,0,104870.17,7890.06955
"19876_815.331_7.568",37084.612,23159.1095,0,20342.961,153791.73,1880620.35,767235.65,31305.2705,43540.245,10191.95275,31765.0125,25315.001,0,0,16562.896,285190.53
"24946_815.513_8.846",43621.916,4967.41745,243.10898,3579.36935,2932.689,0,0,81318.49,61833.81,9414.46765,112195.378,54521.096,0,1056.78045,242897.07,21417.0635
"25690_815.573_9.03",51149.721,0,0,0,0,0,0,55935.225,85752.24,1963.6997,18929.0595,6620.59735,1680.4154,0,158336.76,6473.17685
"40481_815.622_12.61",0,0,0,0,355.7024,0,0,2158.3286,0,1929.76715,19108.8145,9290.288,0,1223.2998,162989.195,6463.50615
"40118_816.215_12.524",0,0,0,0,0,0,0,0,0,0,0,0,0,8612.2235,0,0
"31426_816.604_10.547",41896.602,8438.7103,0,3843.20315,5970.4639,22652.4855,6754.009,15297.8075,43015.8585,1188.8635,5066.2395,8401.616,2257.08165,0,372154.14,26260.4455
"32075_816.641_10.7",29515.091,7532.4515,0,2018.85875,0,0,0,80154.6625,108340.65,1069.16125,39279.7145,12724.1155,5938.82835,808.29163,906964.31,29064.596
"7576_817.404_3.322",0,0,0,0,0,0,0,0,0,73407.755,118375.665,111573.55,0,0,1594.54015,27791.991
"21533_817.588_8.033",9973.18585,0,0,0,0,0,0,9103.3915,24718.8915,2449.923,12332.9935,16211.152,0,0,59108.734,0
"36456_817.594_11.566",0,0,0,3317.261,0,0,0,4835.71985,0,35093.92,231705.71,71793.568,0,0,654705.22,12936.9317
"43794_817.652_13.307",0,0,0,0,0,0,0,0,0,0,0,0,709.73805,77249.6546,4222.325,0
"39002_817.665_12.278",0,7226.61645,0,146097.845,491.0689,0,0,0,0,0,0,0,0,0,0,6547.349
"38231_817.665_12.105",0,2765.99275,0,51049.3495,0,0,0,0,0,0,0,0,0,0,0,698.85865
"36378_818.096_11.582",0,0,0,4383.65075,0,0,0,2637.19335,0,25179.83,220463.075,61291.13,0,0,228294.705,11916.6125
"22868_818.547_8.331",0,0,0,0,0,0,0,25187.289,5716.864,1507395.8,4651370,3336735.7,2474.7993,3181.01325,1877509.95,447234.2
"21393_818.547_7.986",2397.37965,0,0,0,0,0,0,29025.504,18360.539,1733893.25,4828427.5,3533663.85,6067.62325,3745.771,1893878.5,517659.28
"25184_818.584_8.902",435912.435,30701.75,1846.26705,38878.247,8107.0831,40720.2895,12620.8905,103381.597,238438.035,782.1834,1900.78025,19516.9875,38208.863,5030.87355,1155820.45,79147.279
"34426_818.601_11.125",0,0,0,423.94625,0,0,0,3783.08885,0,37154.0615,226487.46,133051.3225,0,0,211595.79,4358.48035
"32889_818.602_10.859",3993.89075,0,0,6145.87625,0,0,0,47063.1065,0,0,147816.01,62302.801,0,0,1172980.65,46313.545
"30008_818.621_10.262",52080.7865,24141.6155,14652.2125,24260.966,17579.341,15787.4425,47971.08,54581.339,100408.305,47709.1215,167904.915,89263.6275,10296.832,3574.1011,1362215.3,107620.785
"495_818.772_0.77",271678.445,0,4010.93325,62391.0525,0,0,0,0,94354.89,7408.612,5170.8389,0,0,1697.39765,0,0
"28299_819.467_9.705",20857.936,0,0,0,0,0,3559.7158,42316.0975,87094.535,0,0,0,0,0,6268.44325,1619.7604
"40504_819.594_12.584",173680.595,0,0,0,0,0,0,47390.7055,24538.6435,2924.30735,28275.793,6332.969,631.71905,0,0,1523.80005
"38597_819.679_12.175",0,361.965025,0,19615.973,0,0,0,0,0,0,0,0,0,0,0,0
"25668_820.599_9.027",141289.185,21668.834,6929.2172,11616.254,17558.405,12502.4455,8091.43995,219380.455,186556.845,34545.367,214964.86,138600.465,30262.329,3061.77405,2462656.7,175371.59
"20075_820.599_7.648",422216.14,4035.98805,0,5492.3685,0,0,0,475211.58,598187.07,87977.08,363477.11,265617.02,4919.7854,0,821104,83797.693
"39518_820.703_12.37",0,0,0,0,0,0,0,0,0,0,3952.54835,56873.7409,21307.325,0,0,0
"38083_820.703_12.073",0,0,0,0,0,0,0,0,0,0,2560.092,72683.9643,40966.94935,0,0,0
"778_820.77_0.763",59200.2405,0,0,2821.90015,0,0,0,0,18191.9685,0,0,0,0,0,0,0
"29190_821.346_9.995",163667.43,0,0,0,0,0,0,85417.0415,57173.2275,4916.3892,123178.57,129121.087,0,0,72622.335,9472.62275
"8325_821.415_3.534",0,0,0,0,0,0,0,2365.431,2459.2171,36482.1165,86928.503,100388.245,0,0,10900.1155,18163.1025
"37306_822.517_11.892",0,0,0,0,162143.375,0,0,0,0,0,0,0,0,1125.1382,0,0
"20592_822.578_7.778",514795.4,69000.295,282.8481,91878.2375,54291.535,27360.5545,18230.1405,311881.545,23687.421,10720.5545,31005.6155,109937.8075,1647.89175,5960.9248,85226.37,56865.3105
"16713_822.579_6.481",105540.59,0,0,0,0,0,0,139538.315,157265.48,38986.6985,211538.5,121127.108,389.23024,0,324193.13,33153.393
"41485_822.682_12.799",0,0,0,0,0,0,0,0,0,0,0,8855.4785,0,0,0,0
"21378_823.503_7.989",0,0,0,0,0,0,0,2679.38185,0,381512.75,1506781.15,1045649,0,0,583744.98,173699.49
"22878_823.503_8.332",0,0,0,0,0,0,0,4076.2455,2346.2158,392002.15,1901708.1,1037906.85,0,0,699877.38,160307.5
"25189_823.538_8.895",127239.335,0,0,0,0,0,0,25095.5725,69771.38,0,0,11687.6645,3984.3188,0,270414.96,7653.6205
"30009_823.576_10.265",10713.426,1749.6687,1286.9217,0,0,0,2289.19335,8666.2427,20997.905,4752.55575,22150.3915,9135.881,859.9012,0,272906.34,8063.4535
"33056_824.258_10.888",0,0,1996.1002,0,0,0,0,0,0,9252.79515,0,832.6496,32856.0195,0,0,0
"20695_824.391_7.807",0,5171.81785,0,3166.49125,20764.369,1334228,741415.18,0,8158.83025,0,0,2580.02685,0,0,0,250958.81
"24670_824.419_8.792",102475.703,0,0,0,0,0,0,93687.092,122043.56,52345.3985,130767.385,175379.94,0,0,102218.46,30309.7385
"25236_824.419_8.931",200157.8,0,0,0,0,0,0,153860.29,321526.81,96408.195,233771.375,321703.835,469.85492,0,154505.507,59910.285
"25717_824.419_9.013",473340.735,0,0,0,0,0,0,382377.155,589294.93,232340.01,510434.175,854610.845,1354.24567,244.32254,434425.525,151116.593
"39456_824.602_12.376",612.41665,469.49335,0,1362.38445,0,0,0,7911.06775,0,0,10197.2085,5685.9115,0,0,1458286.2,34699.931
"45647_824.662_13.737",48821.867,0,0,0,0,0,0,50776.683,35595.9685,0,0,0,0,0,0,0
"35825_824.922_11.462",0,0,0,0,0,0,0,0,0,11966.73765,179993.405,21138.9805,0,0,0,499.09552
"39510_825.104_12.391",384.6361,0,0,2232.794,0,0,0,4503.1766,0,607.2566,7804.2138,3291.5308,0,0,1341314.65,15548.72365
"28699_825.456_9.839",62915.1075,0,0,0,8046.643,0,0,156399.08,126633.94,0,0,0,0,0,6714.1326,13332.56935
"25680_825.555_9.027",41206.295,0,0,0,0,0,0,78032.455,67612.555,2282.3068,97226.265,19677.41,1726.9813,0,648139.7,21215.4965
"20072_825.555_7.657",127971.5025,0,0,0,0,0,0,157240.705,170864.8,7457.351,88847.8025,39038.155,0,0,174074.935,1929.35105
"38385_825.609_12.112",0,0,0,0,0,0,0,0,0,4488.802,116187.354,50975.3115,0,0,43129.395,0
"36163_825.609_11.515",0,0,0,0,0,0,0,1389.1,0,57130.626,313702.215,121856.45,0,0,446025.915,20022.858
"36152_826.111_11.511",597.51765,0,0,0,0,0,0,0,0,49846.041,275261.95,96895.5325,0,0,341669.94,13966.2025
"7815_826.428_3.403",0,0,0,0,0,0,0,0,0,20371.2005,64793.1875,64493.807,0,0,0,11261.872
"8610_826.501_3.622",11974.8595,286.52112,0,0,0,0,0,12635.487,13405.7275,125553.902,860168.9,389622.73,0,0,20934.613,35116.493
"558_826.803_0.746",16312.6085,0,0,0,0,0,0,24859.6905,1882.87695,7891.4119,14139.91,0,3305.181,822.62452,0,0
"39511_827.08_12.398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,285196.3,3550.356015
"26192_827.469_9.141",0,0,0,11589.186,0,2356.3518,0,162058.18,42496.844,0,0,0,0,0,0,0
"16722_827.535_6.491",27125.677,0,0,1023.98205,0,0,0,35108.27,37924.741,2530.13185,44472.3565,26156.233,0,0,82560.877,0
"41486_827.637_12.819",0,0,0,0,0,0,0,0,0,0,0,19030.345,2740.48925,0,0,0
"32169_828.29_10.716",0,0,10502.59125,0,0,0,0,0,0,9776.0715,0,1360.24205,66130.765,8218.9632,0,0
"9015_828.517_3.768",817754.32,294392.42,6049.6951,238562.91,183541.57,293068.03,168070.425,779996.075,958704.325,998761.03,3294964.5,2513509.6,27511.6955,2014.98005,1134688.7,621956.12
"8285_828.517_3.528",26381.794,1153.4092,0,457.67695,0,0,0,26409.7305,24624.1395,179724.055,532668.43,319446.345,0,0,33217.4225,59458.855
"41815_828.717_12.903",0,1634.6173,0,18068.041,716.2142,0,0,0,0,0,0,0,0,0,0,0
"42232_828.717_12.984",0,3412.8095,0,24909.48,837.4812,0,0,0,0,0,0,0,0,0,0,6316.1736
"481_828.729_0.744",34302.545,2415.95975,9352.8365,49185.9015,0,0,0,0,61033.493,3697.88745,4913.368,0,0,0,0,3106.9281
"20697_829.346_7.806",0,4947.6493,0,4066.34985,28718.771,1673075,833738.35,0,7610.6153,0,0,0,0,0,3168.3105,258021.32
"25757_829.375_9.009",794680.775,0,0,0,0,0,0,827685.35,1060323.85,170490.85,544640.035,706840.775,0,0,308791.55,201643.8
"24698_829.375_8.797",222233.12,0,0,0,0,0,0,172279.98,216963.045,26021.7745,131238.393,159215.445,0,0,83957.788,39985.8375
"25239_829.375_8.927",376825.39,0,0,0,0,0,0,389121.225,441212.09,55381.8085,214629.045,284767.3,0,0,159844.96,63356.965
"7451_829.483_3.253",25894.1355,0,0,0,0,0,0,49634.623,43028.0955,85607.953,236994.815,174261.775,0,0,148093.73,51593.711
"39537_829.557_12.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15338.231,0
"21323_829.568_7.974",0,0,0,0,0,0,0,0,0,44019.146,180469.165,82045.305,0,0,99156.88,11625.2305
"37506_829.594_11.893",0,0,0,0,0,0,0,0,0,8631.54475,160338.505,14556.341,0,0,0,663.74575
"46202_829.617_13.847",135823.915,0,0,0,0,0,0,14459.1125,24003.138,0,0,0,0,0,0,419.2514
"45627_829.618_13.739",63493.3415,0,0,0,0,0,0,66354.172,25058.725,0,0,0,0,0,0,598.33785
"33504_830.657_10.976",13459.9095,0,0,0,0,0,0,73529.203,55846.396,778.27915,74897.0425,14551.048,618.46375,0,729666.75,30143.054
"264_830.726_0.736",5553.28735,361.44293,2839.1339,9432.8437,0,0,0,0,12798.2395,0,0,0,0,0,0,1412.2046
"7791_831.383_3.391",0,0,0,0,0,0,0,0,0,56291.569,41614.8135,57909.306,0,0,0,18364.341
"8594_831.456_3.613",18502.94,0,0,0,0,0,0,21786.011,24282.6085,154735.275,1048099.45,553809.3,0,0,18520.069,33093
"23144_831.604_8.411",256997.155,0,0,0,0,0,0,301922.265,337124.655,51207.707,343664.72,122558.2525,4920.78295,0,418019.155,17381.57975
"41674_832.241_12.855",12682.422,394.54657,0,1377.21325,0,0,1440.17655,15389.8025,34406.365,143889.4391,259307.125,1418.5835,10819.46195,479884.095,922763.82,0
"40735_832.241_12.682",559.4695,401.62085,0,0,0,0,338.541075,1060.789,0,0,0,0,0,119471.93,2445465.25,925.26795
"34995_832.599_11.259",1327.6748,0,0,529.5868,0,0,0,5083.5713,0,9025.1287,138574.145,57837.5175,0,0,670152.32,18862.6905
"25694_832.599_9.032",1170619.7,50145.2305,4743.4881,69533.1085,22078.2345,45677.053,21772.5875,1201599.95,1700504.6,127626.8395,510751.22,328798.31,65258.1415,5961.1204,2432078.35,267218.15
"37980_832.617_12.026",765.69105,0,0,0,0,0,0,846.3503,0,81130.7725,566702.025,206933.78,0,0,600083.45,30857.096
"383_832.82_0.764",53304.0235,0,0,0,0,0,0,13442.5845,536.2121,6226.8574,3252.9645,0,4873.01625,1297.1131,0,0
"37928_833.12_12.02",0,0,0,0,0,0,0,1253.7097,0,66957.567,419893.22,155300.99,0,0,419555.1,28981.3045
"9096_833.472_3.769",294879.81,85540.6075,379.488435,45747.885,78611.6055,68088.915,62244.387,330082.85,365193.845,310317.835,877950.38,733960.35,2340.0365,61.832795,335269.565,188031.125
"35061_833.604_11.249",0,0,0,0,0,0,0,0,0,15771.9955,182475.59,85956.47,0,739.14487,210262.425,7081.4137
"37016_833.658_11.779",0,635.2632,0,62032.7675,0,0,0,0,0,0,0,0,0,0,0,0
"39321_834.22_12.36",0,0,0,0,0,0,0,0,2677.452,10999.2385,116469.58,5108.8435,4335.113,341449.35,0,0
"43276_834.615_13.21",11599.8517,0,0,0,0,0,954.4756,11196.42775,20926.138,14396.3607,0,0,0,0,0,40859.22
"26796_834.615_9.312",93083.25,42252.5575,7670.04315,39143.345,30136.9825,27014.7485,17162.6935,93313.4075,112883.233,53216.1115,136969.675,70816.16,16928.0765,7949.71925,535685.13,54224.9765
"21537_834.615_8.021",452107.45,1697.09255,0,2085.74725,0,0,0,566482.62,699407.2,125829.045,511642.42,351553.66,9522.588,1310.72775,1082517.975,113763.218
"27296_834.615_9.437",39085.38,10147.4035,1888.92625,7804.1925,4265.93315,0,2295.7945,32852.905,35245.7785,7806.7823,144354.695,95065.34,6761.7924,782.21965,704958.35,47492.369
"473_834.746_0.749",174774.47,492.645475,8650.457,148937.865,0,0,0,0,105369.27,4080.70675,2239.113,0,0,187.28405,0,1088.236125
"39326_835.221_12.358",0,0,0,0,0,0,0,0,0,6802.383,85040.765,3801.2235,3685.455,264790.28,0,0
"33856_835.26_11.015",0,0,0,0,0,0,0,0,0,10149.988,94504,11198.894,0,0,0,0
"33585_835.613_10.985",0,0,0,0,0,0,0,0,1378.979,0,0,0,0,0,17154.8275,0
"39187_835.675_12.323",0,1835.41955,0,21337.712,0,0,0,0,0,0,0,0,0,0,0,368.26288
"39327_836.219_12.365",0,0,0,0,0,0,0,0,861.6096,4628.136,63174.88,2303.898,1923.4199,214553.11,0,0
"22380_836.576_8.225",0,0,0,0,0,0,0,0,0,23401.46,128454.63,53226.772,0,0,67077.41,1864.2725
"17929_836.594_6.89",134265.415,0,0,0,0,0,0,168056.845,209178.36,47122.7565,243901.155,158644.085,180.39926,0,433940.765,41377.998
"563_836.744_0.77",50044.15,0,2878.78745,46979.285,0,0,0,0,25948.6505,0,0,0,0,0,0,0
"386_836.762_0.727",3861.1462,0,0,430.547425,0,0,0,20604.897,2502.10525,6736.2004,24532.838,0,0,0,0,0
"39328_837.218_12.374",0,0,0,1275.22535,0,0,0,0,0,1504.1267,29671.0585,0,1003.03965,102326.6,0,0
"25677_837.555_9.031",331339.99,1310.0175,0,1377.6764,0,0,0,375785,547493.325,14624.3945,138230.625,58981.462,7232.69735,0,670986.38,30939.739
"19497_838.067_7.474",0,0,0,0,0,0,0,0,0,30054.1845,125678.64,63972.828,0,0,73557.207,4473.975
"21622_838.407_8.033",0,0,0,0,12426.063,972606.12,444400.5,0,0,0,0,3126.82715,0,0,0,173633.215
"15009_838.574_5.751",36178.741,0,0,0,0,0,0,59116.414,62906.5075,17039.066,93068.833,54141.645,0,0,120242.5125,11987.332
"39339_838.617_12.348",3374.8456,0,861.65827,659.74286,0,0,0,23884.29,0,42170.1855,325203.265,121567.855,0,0,693633,20820.9538
"43199_838.636_13.204",0,0,2059.14235,0,321.91388,0,0,1087.148,929.91615,0,19282.819,506321.655,199868.4,0,0,346846.25
"538_838.838_0.781",70454.35,0,0,0,0,0,0,1281.06157,0,421.23785,0,0,3159.307,392.73316,0,0
"39403_839.12_12.366",4784.04585,0,0,0,0,0,0,29019.758,0,37441.421,185068.7,100654.195,0,0,646063.1,17765.945
"43984_839.137_13.315",0,0,1211.40065,0,0,0,0,0,0,0,15148.3835,105026.21,28349.296,0,0,292900.6
"43094_839.138_13.179",0,0,1945.80857,0,0,0,0,0,2127.76015,0,15807.8393,495922.68,43447.625,0,0,89456.68
"39368_839.176_12.387",0,0,278.81495,468.77175,0,0,0,0,0,0,3350.8218,0,0,23357.5585,0,0
"43574_839.57_13.23",0,0,0,0,0,0,0,1853.1599,1072.25025,1613.47825,0,0,0,0,0,23023.041
"27268_839.57_9.437",7936.5303,0,0,0,0,0,0,18886.321,9758.7165,0,38107.4165,9106.0777,0,0,215996.575,3925.86965
"26781_839.57_9.311",26459.353,0,0,0,0,0,0,33380.9275,33546.453,1388.5191,24460.6165,2968.2501,0,0,186674.23,2845.8408
"21556_839.57_8.028",160257.71,0,0,0,0,0,0,248181.905,257298.62,12775.349,118343.855,52419.2285,0,0,289725.06,13556.27225
"36607_839.607_11.62",0,0,0,0,0,0,0,1341.0415,0,17046.8815,187973.425,39868.555,0,0,452177.185,6399.24165
"40460_839.625_12.6",68459.775,2756.56115,0,40820.7475,1929.60307,0,640.7685,196284.835,41217.012,271094.1,2027399.5,714781.92,0,2253.164,6204051.75,222135.64
"36656_840.108_11.644",0,0,0,0,0,0,0,0,0,15838.757,218354.105,37641.81,0,0,293668.965,3524.0078
"40487_840.127_12.596",50445.5095,4557.0805,0,17207.7305,1284.42455,293.72772,339.50937,183906.92,28489.396,178180.71,1350110.52,340430.27,0,2221.9476,4091716.15,209879.26
"40133_840.127_12.554",31255.4015,3295.18855,0,25853.763,1510.1734,277.1023,663.46385,88324.34,14169.8965,72928.9115,600030.15,459419.94,0,3344.1996,1200865.25,91469.968
"39370_840.176_12.364",0,0,0,0,0,0,0,0,0,0,1475.3972,0,0,17349.621,0,0
"44537_840.568_13.548",0,0,0,0,6845.644,27150.966,5084.2095,0,0,0,0,0,0,0,0,1791.046
"36639_840.613_11.622",631.2317,0,0,0,0,0,0,0,0,17023.263,229868.945,82968.275,0,0,128258.405,4136.7205
"34284_840.615_11.087",0,0,0,0,0,0,0,0,0,26336.9955,139188.75,61512.8235,0,0,144138.1625,5628.8901
"39371_841.173_12.362",0,0,0,0,0,0,0,0,0,0,0,0,0,11189.757,0,0
"28323_841.45_9.725",175781.96,0,0,0,11810.3525,2234.8843,0,530680.925,561358.35,0,0,0,0,0,32088.664,33992.466
"28803_841.45_9.862",200893.255,0,0,0,0,0,0,562870.025,517881.64,0,0,0,0,0,17438.9845,32049.158
"17926_841.55_6.888",34317.9025,0,0,0,0,0,0,46995.4115,46052.9125,1171.4038,74193.825,30865.883,0,0,95205.735,5070.9575
"38813_841.701_12.219",0,0,13574.515,0,76960.525,0,0,0,0,0,0,0,668.7832,0,0,0
"40488_842.103_12.614",12533.31,317.022035,0,4295.5637,0,0,0,13651.025,0,37852.4175,530436.595,206836.05,0,0,1905522,70214.251
"39372_842.173_12.362",0,0,0,0,0,0,0,0,0,0,0,0,0,5912.7005,0,0
"9360_842.496_3.857",188149.645,25964.5365,566.03368,14139.328,16557.0695,22602.508,13237.897,258383.33,214212.24,153395.04,618326.94,451579.89,1782.43095,0,78362.975,85032.261
"40605_842.605_12.626",9135.308,0,0,2030.3025,0,0,0,20195.033,0,51127.699,203688.225,143593.61,0,0,1307005.62,67031.1925
"533_842.777_0.749",25083.858,0,0,0,0,0,0,25586.888,8132.3033,11457.551,24182.21,0,1450.0048,1521.61415,0,0
"21616_843.362_8.036",0,0,0,0,27719.342,1501099.8,599641.655,0,0,0,0,0,0,0,0,212804.22
"28669_843.465_9.823",158833.22,0,0,0,0,0,0,437136.735,366911.25,0,0,0,0,0,8616.2252,31623.74
"29415_843.466_9.983",294393.055,0,0,0,0,0,0,571555.57,604204,0,0,0,0,0,7176.682,25260.13
"29692_843.466_10.175",153372.615,0,0,0,0,0,0,273465.14,192554,0,0,0,0,0,2721.931,3829.7902
"30265_843.466_10.319",145955.365,0,0,0,1161.5536,0,0,155979.21,136250.255,0,0,0,0,0,0,11696.7795
"44451_843.716_13.47",0,0,0,0,59475.745,2645.4955,0,0,0,0,0,0,0,0,0,0
"44950_843.717_13.583",0,0,6757.4135,0,62491.6865,1948.5641,0,0,0,0,0,0,864.0319,0,0,0
"37086_844.268_11.809",0,0,0,0,0,0,0,0,0,8902.79675,121437.295,10049.7495,0,0,0,0
"8585_844.512_3.611",115444.55,13775.2,0,10374.0315,11012.0365,12877.797,13403.116,166785.78,156100.4,927916.22,4262467.1,2129118.25,534.464485,101.94853,179312.14,339621.31
"40677_844.581_12.651",0,0,0,0,0,0,0,0,0,0,36795.36,9529.91285,0,0,166845.704,1770.93695
"35940_844.672_11.467",30521.91,0,0,0,0,870.48735,0,121164.805,162780.87,10344.253,41179.7445,13486.919,571.0118,0,541982.345,25327.1105
"1209_845.009_0.993",0,0,1124.85357,0,0,0,0,11414.047,6427.65275,10013.00815,58397.8525,0,0,860.507225,0,0
"40562_845.082_12.643",0,0,0,0,0,0,0,0,0,0,19376.6465,4170.8703,0,0,238678.235,859.4399
"21392_845.485_7.995",0,0,0,0,0,0,0,0,0,10608.6165,47791.321,33155.5725,0,0,36292.6315,0
"44765_845.524_13.553",0,0,0,0,2956.82455,11200.6405,971.34633,0,0,0,0,0,0,0,0,0
"23067_845.584_8.377",0,0,0,0,0,0,0,0,0,8008.023,48152.0625,26076.4635,0,0,39850.2415,0
"35200_846.28_11.362",0,0,5067.70135,12218.3665,2728.9675,1096.18413,5028.61475,0,47817.499,7211.7865,75483.5155,52758.0955,29807.921,12256.533,0,13931.942
"37511_846.614_11.891",2835.49035,0,0,2448.9766,0,0,0,4026.06575,1682.4323,9165.2145,220336.64,90751.06,0,0,502508.295,8720.125
"24104_846.615_8.643",749657.9,12401.124,382.01483,15658.183,5139.29565,29247.0925,5544.2139,833368.125,956889.9,69254.89,355685.04,199277.375,9156.4255,1413.66695,760018.875,114882.155
"30261_846.652_10.325",601752.75,111464.817,6188.455,55897.4355,101016.528,163071.925,75302.6675,1141289.45,1403539.4,255896.665,1210473.95,690968.525,21429.8145,5892.6498,4438129,372446.45
"37498_847.117_11.898",0,0,0,1453.14635,0,0,0,2389.2932,0,9485.35375,109479.573,58016.563,0,0,345670.34,4336.8568
"8591_847.43_3.631",2812.39065,0,0,0,0,0,0,0,0,12155.759,89722.905,99283.6125,0,0,639.40755,4110.41825
"9344_847.451_3.858",88326.325,4780.65435,0,1298.50475,6704.0997,10043.889,8017.097,143913.29,103677.2275,64498.378,245610.165,178413.195,131.20456,0,29597.5665,38577.17
"37656_847.62_11.941",0,0,0,754.17845,0,0,0,0,0,8610.0875,235840.29,88836.0925,456.753175,0,217356.815,5494.479
"35771_847.623_11.407",0,0,0,1722.852465,0,0,0,933.91235,0,28341.957,316075.45,105490.075,0,0,176708.255,11596.864
"34436_847.623_11.14",2320.18285,0,0,6399.0287,0,0,0,21203.452,0,0,32752.044,48544.5625,0,0,1181174.35,32606.6815
"34405_848.124_11.154",4184.6984,0,0,4303.5545,0,0,0,13740.8065,0,0,25015.366,47915.8885,0,0,888978.62,8234.29
"35755_848.125_11.413",0,0,0,0,0,0,0,1277.569,0,21244.0885,218777,60100.3655,0,0,154720.655,4103.45865
"41460_848.272_12.787",0,0,0,0,0,0,0,0,13554.543,56307.635,43585.975,7648.58,18983.26,13059.717,923.46985,0
"42274_848.273_12.985",0,7816.6875,6356.579,20112.5235,1735.3203,19463.0275,28434.039,0,14593.1023,66939.085,51616.645,8153.0665,28903.925,16131.9755,783.84265,5451.1005
"21859_848.595_8.092",100656.11,1844.45105,0,974.79015,0,0,0,170956.17,216986.47,159231.155,577441.08,415682.14,3571.79945,0,753762.23,77996.28
