"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"24701_390.053_7.065",88,88,88,88,88,88,88,88,88,82960.65,364253.22,88,88,88,88,5665.306
"31277_390.946_8.658",88,88,88,88,88,88,88,88,88,52510.176,1403.9463,2754.7837,88,88,88,45411.74
"30875_390.946_8.597",88,88,88,88,88,88,88,88,88,66203.49,379232.56,2619.6443,88,88,88,88
"18774_391.109_5.188",88,88,88,88,88,88,88,88,88,41794.605,144323.14,557.9049,88,88,88,21687.098
"14569_391.14_4.114",145627.48,88,88,88,5070.0303,9349.047,88,113810.71,233670.25,8627.55,6971.913,88,88,88,88,36762.95
"10667_391.141_3.346",105843.73,88,88,88,41128.336,38225.496,22654.75,228866.53,19784.477,7325.7944,13953.723,88,88,88,88,58850.8
"8206_391.141_2.876",8840.753,88,88,88,1355.2573,2257.529,366.7373,14532.983,25091.473,756.18286,2716.9836,88,88,88,88,5882.301
"35140_391.158_9.65",445.9453,88,88,88,88,88,88,88,88,24311.91,84642.984,281.87564,88,88,88,430.3975
"8744_391.162_2.98",16631.896,88,88,88,7729.8203,32556.807,14479.034,26923.06,2273.9495,88,1355.3611,88,88,88,88,16497.209
"9523_391.162_3.119",24984.584,88,88,88,3118.474,8051.615,4583.234,32914.543,4437.0522,704.8411,2716.2153,88,88,88,88,9224.973
"17088_391.176_4.726",5667.4873,88,88,88,20608.05,19580.797,2461.6072,7798.4185,10291.462,6259.397,3823.7495,88,88,88,88,7517.498
"22038_391.177_6.199",314288.84,88,88,88,4672.375,13131.892,2105.1426,26484.08,34213.37,15177.944,86747.35,88,88,88,88,38200.293
"23571_391.177_6.693",80046.76,810.26587,88,467.272,8985.9795,11276.818,496.86807,63231.973,62206.91,11561.746,31793.08,88,694.29346,88,88,52788.86
"22597_391.212_6.384",5355.1553,88,88,88,30052.947,18156.875,2800.8826,6771.9624,7100.597,3563.0286,14705.03,88,455.83307,88,88,17285.47
"30807_391.213_8.542",20320.691,88,88,88,1717.528,7229.1763,88,16123.586,11533.723,766.0093,7914.246,88,88,88,88,7148.0347
"40728_391.232_10.946",88,88,88,88,88,88,88,88,88,2679.1091,15201.18,636.8399,1914.1294,88,88,88
"22383_391.234_6.313",88,88,88,88,88,88,88,88,88,25442.031,102135.93,88,88,88,88,12656.047
"36712_391.286_10.06",31139.537,88,88,88,1966.0918,2454.838,88,107072.6,27178.29,475.21008,6407.717,317.76944,614.8744,88,1201.0897,7177.1133
"38217_391.286_10.435",49866.426,88,88,88,1227.829,2528.4607,88,81173.375,35091.21,710.8627,6322.464,88,88,88,88,16374.712
"29518_392.154_8.256",88,88,88,88,88,88,88,88,88,14333.859,55797.04,88,88,88,88,6000.4077
"1749_392.878_0.901",13455.425,324.81335,10165.594,904.777,88,88,88,3164.469,8892.963,7637.4546,3079.8975,88,88,2613.8928,88,1451.5375
"9497_393.047_3.125",69022.98,88,88,88,1561.29,2001.5907,88,85244.48,91160.69,7571.881,50259.8,88,88,88,159.91327,18032.744
"8469_393.047_2.92",41608.562,88,88,88,556.87115,3342.0608,88,37325.38,19082.676,3340.3438,8877.067,88,88,88,88,17089.574
"20204_393.099_5.61",2183.8037,778.63074,88,287.6942,887.26953,3769.359,6176.74,1362.7887,2762.127,929.93787,1156.0542,88,88,88,88,3107.231
"21656_393.099_6.085",6177.937,2200.6619,388.40656,2259.1306,7587.7593,17823.137,21130.715,9685.596,14428.673,3675.8462,2195.282,88,88,88,88,9492.628
"40437_393.105_10.915",448.64578,88,3540.7324,88,88,88,88,153434.08,22920.62,76867.125,10703.1,130396.79,88,88,88,88
"39952_393.105_10.812",88,88,88,88,88,88,88,71926.53,100993.73,58698.68,10305.21,451537.56,88,88,88,88
"41781_393.105_11.127",88,88,24229.064,79690.72,13350.825,41303.63,68490.39,78471.3,13587.185,15700.476,2598.8477,64974.65,88,10278.719,41585.953,3647.6667
"22537_393.156_6.339",4575.4375,88,88,88,1791.2935,2414.251,88,10986.922,4798.5273,7475.1104,21890.203,88,88,88,88,7377.4785
"17207_393.156_4.757",33947.4,88,88,88,34659.785,87559.766,8216.699,17105.441,14151.018,23069.732,61463.734,88,88,88,88,34513.81
"18036_393.156_4.964",15189.068,88,88,88,5659.873,18468.262,2134.8293,15970.592,20562.14,36308.934,83200.86,88,88,88,88,53941.246
"17646_393.156_4.887",32023.922,88,88,88,16850.338,29390.441,5210.8677,20825.268,16047.625,36693.652,96299.414,88,88,88,88,63284.234
"31044_393.173_8.613",895.94763,3761.4983,20919.168,76673.1,7358.6562,100564.97,1681390.9,14135.529,3805.9995,114038.734,4655.2812,131077.58,2553.6216,397121.38,8215.835,1002.04626
"9093_393.177_3.031",25870.6,88,88,88,2919.0015,2994.3435,3418.7717,36313.938,1762.7607,315.35147,1721.782,88,88,88,88,8493.996
"22098_393.192_6.206",57487.402,744.3189,88,88,15313.538,26828.064,719.2193,34151.28,18217.977,8361.113,21231.555,88,88,88,88,28491.896
"20948_393.192_5.853",52679.8,1336.891,88,88,25064.2,50905,5211.738,43830.363,44764.465,4043.6084,14221.096,88,88,88,88,26624.174
"19678_393.192_5.473",100586.266,854.13525,88,100.07191,31906.549,62949.54,3457.5588,143716.77,91106,2028.3538,15262.708,88,208.2833,88,167.91446,73340.03
"19233_393.192_5.315",10286.812,106.463554,88,88,80815.76,39243.098,6184.3994,37455.492,21764.031,9590.948,5858.265,88,88,88,88,21853.537
"18726_393.192_5.167",45193.547,88,88,88,34266.098,51209.777,6723.2812,32627.465,39059.918,3557.671,17866.924,88,88,88,88,38676.816
"17484_393.193_4.831",30630.936,88,88,88,31084.266,32736.729,5221.675,44706.28,33648.875,8168.707,22239.332,88,88,88,88,34792.54
"17403_393.215_4.822",1915.0593,88,88,88,88,924.91815,88,88,737.486,195153.73,516598.78,1381.2559,88,88,88,91551.27
"18691_393.215_5.183",1043.7279,88,88,88,469.48352,88,88,88,1241.0349,140644.16,352308.03,1175.911,88,88,88,69368.586
"27803_393.229_7.884",23607.637,88,88,88,4572.8574,2982.329,88,16241.016,32392.559,7836.9946,29380.527,88,88,88,88,13956.347
"22123_393.229_6.231",34823.934,2250.109,88,88,34209.598,27523.977,4091.9229,26616.578,18291.621,974.2406,11973.301,88,88,88,88,18437.742
"25832_393.25_7.37",119472.89,18166.764,13521.319,9081.851,14969.722,11423.133,1208.1882,73074.97,77115.555,2471.6597,6133.2275,88,4578.6704,1107.2836,3922.1116,49699.49
"31251_393.265_8.676",37652.53,88,88,88,8656.495,20080.383,1541.9612,26779.768,29622.412,2152.5945,3275.3406,88,88,88,88,15668.881
"38223_393.302_10.433",88498.51,88,88,88,361.0307,1767.7435,88,172774.95,38996.973,923.2349,10926.136,88,88,88,88,21557.969
"25191_394.125_7.211",88,88,88,88,88,88,88,88,88,10640.287,41136.95,88,88,88,88,5553.576
"165_394.892_0.716",141537.34,5078.9463,92373.34,49989.938,3717.8047,3493.433,1041.596,254813.06,257556.86,133825.42,298428.88,10852.015,49580.184,64814.164,2589.8062,41269.6
"8003_395.008_2.814",10215.668,88,88,88,88,88,88,11159.884,10091.452,833315.44,1437440.2,43056.387,3587.5696,88,2539.1167,373636.7
"10903_395.026_3.364",9269.692,88,88,88,88,88,88,1186.9617,8151.4463,88,958.83276,88,88,88,88,1954.5037
"6695_395.063_2.528",6968.6133,88,88,88,88,88,88,4986.5747,7679.0366,542.23083,1499.126,88,88,88,88,1788.046
"5615_395.098_2.177",20927.135,88,88,88,705.45044,799.05963,666.35614,29462.17,24285.975,3372.584,10403.931,88,88,88,88,5957.971
"12222_395.099_3.593",43155.754,88,88,88,4394.4893,1794.3647,88,43678.28,29482.908,7435.0474,36081.676,88,88,88,88,24366.48
"14996_395.135_4.214",65449.07,88,88,88,90257.35,13447.311,229.01553,61183.56,63693.29,2550.4517,20819.957,88,88,88,88,27696.305
"4742_395.135_1.811",8695.733,88,88,88,377.51398,1261.0603,812.9727,20738.717,1490.3425,88,88,88,88,88,88,548.5593
"23942_395.137_6.822",856.3407,88,88,88,88,88,88,890.95465,1062.9185,49292.2,232455.72,88,88,88,88,13944.988
"24842_395.138_7.092",885.69775,88,88,88,88,88,88,88,88,15425.794,99699.18,88,88,88,88,6958.8203
"40848_395.153_10.972",20673.451,88,88,88,1176.5911,1287.9651,88,5279.5117,5667.4785,2149.152,53682.875,88,88,88,88,13292.239
"24114_395.154_6.869",718.41394,88,88,88,88,71965.945,88,1332.3451,88,1255.5138,1173.8881,88,88,88,88,14843.123
"8122_395.156_2.843",40872.355,88,88,88,918.4696,1007.9299,88,74142.89,35683.527,13378.438,67060.07,88,88,88,187.79483,18968.47
"21059_395.171_5.893",30279.164,88,88,88,13194.229,120408.28,88,17980.219,5483.2417,3266.8533,6457.672,88,88,88,88,54323.84
"14788_395.172_4.163",18166.836,88,88,88,75541.38,37069.13,9559.907,18734,11745.865,59894.09,48387.676,88,88,88,88,40758.906
"9214_395.172_3.062",2226.762,8143.1353,88,88,19317.234,16317.368,2501.2153,5216.3145,1087.5068,2327.3684,17548.898,88,88,88,88,15331.321
"24987_395.208_7.108",27647.602,88,88,88,13425.843,7892.121,199.75189,12848.372,8289.67,21190.158,53365.94,88,88,88,88,16564.195
"19701_395.208_5.472",48906.36,1773.425,88,1387.6609,75620.78,159102.3,22907.74,47140.48,27878.494,1948.2786,7674.949,88,179.46269,88,88,79115.62
"17959_395.208_4.972",39680.008,654.67926,88,88,124892.33,96396.19,28352.215,31325.053,23002.078,3576.1162,3792.266,88,211.21637,88,90.876434,41754.668
"18275_395.208_5.011",33495.977,654.67926,88,88,70255.39,39106.043,8854.728,32937.92,18990.39,3576.1162,3792.266,88,211.21637,88,90.876434,26103.953
"40708_395.211_10.988",57090.152,88,88,88,309.99023,1083.2968,88,68528.195,39701.367,5398.3477,41356.535,88,88,88,88,5249.0107
"41979_395.211_11.137",34681.926,88,88,88,88,1099.177,88,7974.6436,9591.061,27642.246,17728.203,88,88,88,88,9872.284
"34851_395.245_9.544",33664.22,2055.9614,1107.4119,2553.482,8653.174,8515.9375,1461.4622,29373.258,35175.8,1904661.6,512309.16,88,3566.5916,88,734.7157,18518.863
"36245_395.247_9.972",15464.321,10278.92,88,88,88,88,88,14336.914,108988.625,446758.56,469719.06,4050.5535,36033.574,88,88,1312.0247
"38479_395.247_10.459",11453.913,38632.82,88,855.62036,3905.8762,189.96118,88,7107.257,1024240.44,162916.88,162956.61,4031.2598,155248.6,88,88,501.81308
"38720_395.247_10.524",7462.2324,2851.924,88,855.62036,2211.3408,189.96118,88,8052.286,552243.5,171373.52,106665.016,1800.0115,23480.291,88,88,758.9957
"41846_395.247_11.11",580.7351,8344.931,88,88,12664.082,1769.2067,11246.037,788.7367,155791.14,108524.79,13996.958,1508.6903,9911.816,88,1897.2698,88
"40970_395.247_10.981",11498.409,55366.24,88,12881.847,60663.39,8578.411,78578.49,88,324918.2,97330.76,162986,8964.047,236553.66,2277.07,46734.49,6474.783
"40855_395.263_10.991",88,88,88,88,88,88,88,88,72039.29,178514.34,549132.5,36658.887,404818.16,7776.1045,2156.17,88
"42813_395.263_11.379",88,88,88,88,88,88,88,88,75302.23,335386.38,964366.4,57124.426,160317.48,6048.8076,373.39392,88
"36866_395.317_10.087",42622.96,88,88,88,704.4192,1059.4219,88,34733.176,25053.254,695.22876,3195.591,88,88,88,88,12573.072
"38114_395.317_10.409",151633.48,88,88,88,752.7335,1313.5654,88,157712.27,68104.62,652.8279,2088.8477,88,422.0608,88,88,31918.25
"29784_396.146_8.326",88,88,88,88,88,348.56207,9204.8955,88,88,2236.7446,88,101182.33,88,88,88,88
"32848_396.147_9.035",88,88,88,88,88,88,1781.9548,88,88,508.53015,88,31215.873,88,88,88,88
"4668_396.225_1.785",88,88,88,88,88,88,88,88,88,4305.3384,13624.712,88,88,88,88,88
"8004_397.005_2.814",11395.676,88,88,88,88,88,88,12474.624,8121.036,781759,1349570.6,40730.324,3290.3716,88,2399.5469,350747.47
"21397_397.076_6.025",88,88,88,88,88,88,88,88,88,36314.633,167406.56,968.461,88,88,88,21027.67
"20876_397.076_5.855",88,88,88,88,88,88,88,88,88,56324.13,208978.5,1962.933,88,88,88,24963.83
"10100_397.095_3.228",88,88,88,88,88,88,88,443.51196,499.11722,15406.67,113767.484,88,88,88,88,6801.959
"6587_397.136_2.463",88,88,88,88,24026.57,38137.957,16247.975,88,88,88,1271.7676,88,88,88,88,24541.92
"17043_397.151_4.699",49252.723,88,88,88,21929.15,17173.502,88,77812.39,45518.977,3122.6973,7817.2295,88,88,88,88,16697.531
"31787_397.164_8.784",1481.1974,88,88,723.7856,16532.879,13477.336,3888.835,88,1443.9945,88,88,88,88,88,88,8281.855
"21606_397.164_6.064",31566.797,13850.332,4561.789,7399.925,123946.15,67851.945,19133.938,26995.557,23101.395,88,88,88,1824.8442,88,1769.1926,51573.266
"23276_397.164_6.584",3293.5781,88,88,88,17944.15,8116.028,2068.4436,1016.52136,1225.117,88,88,88,88,88,88,3276.3152
"29268_397.166_8.218",76481.086,88,88,88,390.7468,88,88,42008.047,44485.09,23678.777,61791.31,88,88,88,88,30990.383
"7513_397.172_2.716",5707.9033,88,1529.2334,88,2238.609,6895.246,935.22424,6366.8037,4546.924,8003.0073,20976.723,88,88,88,88,7938.6914
"4939_397.172_1.914",88,88,88,88,88,88,88,88,88,5188.607,21434.412,88,88,88,88,484.2586
"17316_397.179_4.785",1477.82,7566.5195,4307.9556,3576.2446,88,361.8351,88,600.0406,88,446.7698,88,88,88,88,88,1330.9523
"13708_397.186_3.94",44618.367,43108.49,36720.03,23557.938,65603.11,21814.215,13547.669,50039.54,30111.656,13582.084,19933.395,88,469.5407,88,88,57561.715
"18465_397.187_5.092",68003.39,274.70078,88,88,49653.863,22890.645,9596.73,73685.14,53504.56,2376.8193,9596.7295,88,88,88,88,54139.42
"17066_397.187_4.708",20245.627,316.97375,88,177.16943,395127.72,75389.8,7429.1416,34769.168,32931.5,4112.296,9392.285,88,88,88,88,66916.93
"27615_397.189_7.793",4908.024,88,88,88,88,492.15717,88,3700.9438,1560.2324,20467.18,85260.555,88,88,88,88,10960.59
"29550_397.189_8.249",4886.709,88,88,88,349.65286,88,88,3301.8982,1264.4889,45746.52,192745.16,88,88,88,88,5496.1714
"30127_397.189_8.417",2765.7732,88,88,88,88,88,88,3099.4226,2552.285,82241.62,703162.9,88,88,88,88,49286.066
"28575_397.201_8.053",51727.324,88,88,88,575.16785,88,88,93560.6,71508.56,13381.14,60217.535,555.0071,88,88,639.9341,8906.311
"29411_397.203_8.235",111781.32,404.66656,88,889.82513,475.2998,576.45935,88,94017.98,110583.55,5899.3066,1693.874,88,88,88,88,37215.094
"40133_397.206_10.862",60162.54,88,88,88,88,517.5692,88,6136.3506,14853.502,170435.23,305906.53,728.6898,343.8775,88,88,2089.622
"20149_397.222_5.616",108858.43,6798.9634,2399.1863,1947.7484,34088.81,22286.438,7310.801,54203.332,103274.55,2802.0293,2461.296,536.3819,1505.3969,88,879.41016,80036.72
"17126_397.224_4.729",18181.203,88,88,88,127317.98,41128.94,7080.2407,25128.764,13737.301,1522.001,1812.2217,88,88,88,88,22838.453
"18835_397.224_5.192",12283.336,88,88,88,86988.5,37930.035,16591.568,57136.355,26664.416,2181.6313,3515.3086,88,88,88,88,41526.04
"33024_397.225_9.081",14586.204,88,88,88,313.8521,1339.2173,1098.7048,13618.178,4163073.2,4863217.5,4725.3325,88,88,88,88,1209.2471
"34236_397.226_9.416",10128.428,88,88,88,88,88,88,2941477.5,824726.44,796323.4,39951.855,1140.5925,88,88,88,342.23785
"34824_397.227_9.563",4314.114,4808.5757,51625.36,1204.8099,972.03894,2904.9224,2278.5186,771365.6,515659.06,518720.47,104257.39,823022.06,88,88,88,653.83246
"38210_397.227_10.441",2790.983,88,26352.707,29049.809,16458.27,136125.7,61549.42,745871.2,43976.508,23018.27,11873.444,25192.406,471.81512,25785.44,26055.414,41889.023
"39142_397.227_10.616",2054.6865,88,18201.623,8274.183,4590.3438,79804.91,80426.7,74812.7,5495.074,9650.508,3864.8604,55861.35,323.52545,28109.326,12219.674,16185.835
"40869_397.227_10.981",2850.6077,354.26355,85463.95,92344.75,16859.695,94390.51,395808.16,74168.82,38740.46,9883.488,6821.3696,9337.508,8708.857,182262.22,86472.32,58124.65
"36911_397.227_10.045",1665.311,88,25677.084,45858.164,35027.324,115040.61,231247.77,363399.8,30956.03,52449.79,19039.18,30332.975,199.86946,44674.957,66514.2,34975.23
"36205_397.227_9.926",6764.512,88,59723.28,69387.61,60815.492,252878.69,659603.44,505858.34,90935.75,105033.8,15839.193,36116.008,2075.095,127293.93,24472.13,29298.465
"35663_397.227_9.774",3975.6367,1510.15,261071.9,189025.11,85715.52,443544.62,175981.6,578551,138230.8,85883.95,23146.145,153156.02,3321.6226,35092.074,580.672,88
"38412_397.296_10.438",54680.637,88,88,88,88,300.43497,88,192739.34,39295.81,1296.6987,31646.078,88,88,88,88,12496.762
"38216_397.333_10.438",59519.945,88,88,88,88,738.20807,88,137496.25,61032.18,88,3630.6606,88,321.0343,88,88,43243.547
"38860_397.333_10.568",26731.748,88,88,88,88,562.7967,88,35220.727,20744.164,1433.9724,8451.097,88,88,844.49817,88,28343.617
"39136_397.333_10.626",91540.82,1114.7588,2367.1638,3474.2988,4664.959,2890.708,1418.0618,223014.95,41297.062,1928.7664,9408.575,678.7434,1528.9402,1306.4796,2241.5776,40085.07
"609_397.889_0.729",3735.524,88,3056.95,418.83606,88,88,88,14928.603,2932.963,17832.783,4004.3035,88,31571.87,24654.594,88,305.29364
"9210_398.123_3.062",10581.876,88,88,88,88,88,88,23449.904,14926.478,361.38336,1185.3215,88,88,88,88,3445.9915
"13381_398.165_3.871",1013.68195,88,88,88,88,88,88,1519.7551,972.5742,10988.863,43548.36,88,88,88,88,5778.1187
"33030_398.23_9.083",1012.2115,88,88,88,88,88,88,916.22864,387190.22,1137721.1,505.74985,88,88,88,88,88
"7993_399.002_2.812",2375.2222,88,88,88,88,88,88,3638.1597,3176.452,236728.28,385045.1,12205.82,847.358,88,642.1134,102935.14
"6922_399.094_2.576",40019.805,88,88,88,1313.4653,1744.1196,88,58070.44,49823.555,11077.236,64439.496,88,88,88,88,11987.1455
"12840_399.107_3.764",22939.168,88,88,88,88,88,88,69417.17,33440.4,1030.1575,4043.1594,88,88,88,88,5776.5605
"34830_399.127_9.555",88,88,88,88,12069.839,7731.4604,1986.1423,1923.8308,88,88,88,88,88,88,88,2378.729
"12098_399.13_3.615",33692.86,88,88,88,8512.207,4961.5967,88,74208.48,30291.518,7248.888,79523.77,88,88,88,88,19761.514
"22676_399.147_6.401",2911.0952,88,88,88,88,432.30103,88,972.39905,3582.5798,28872.533,78780.125,88,88,88,88,11910.036
"18255_399.147_5.028",1743.5526,88,88,88,88,401.80365,88,1162.5073,2105.6118,15697.406,42263.797,88,88,88,88,5050.55
"21143_399.147_5.946",4233.529,88,88,88,88,88,88,2028.6409,900.3358,21598.17,190153.9,88,88,88,88,11671.5625
"24093_399.147_6.855",2901.8257,88,88,88,88,88,88,1150.0159,1186.7982,11541.041,55393.234,88,88,88,88,1061.4647
"23138_399.147_6.551",5054.379,88,88,88,88,88,88,1196.3003,1718.8193,18775.18,130079.19,88,88,88,88,7116.3296
"16588_399.167_4.581",96447.89,88,88,88,22791.95,18585.213,286.16516,106388.49,80139.02,2385.2559,8826.555,88,88,88,88,53274.684
"21187_399.179_5.944",36269.75,11606.875,2534.2751,6426.4087,122840.234,60019.39,18031.75,33883.027,27104.428,372.96637,88,88,1428.2661,88,1450.4578,48531.9
"20292_399.18_5.659",10718.926,4086.3025,1052.024,2522.1538,63848.707,37137.027,8447.526,7953.686,8705.333,88,1914.5437,88,609.3167,88,465.35455,21277.84
"22229_399.18_6.247",2877.276,88,88,88,20562.336,14848.827,7506.8228,5772.8726,2698.9202,261.41705,88,88,88,88,88,9246.566
"20777_399.18_5.81",2670.9255,88,88,88,10908.048,8137.5005,2052.1863,898.54956,917.4156,88,88,88,88,88,88,6315.953
"23383_399.18_6.549",3694.9194,88,88,88,27346.232,19192.85,7440.0117,4987.85,4320.289,88,952.4547,88,88,88,88,8601.39
"26521_399.18_7.534",5068.2407,88,352.3615,88,10088.271,9965.294,2152.0032,9135.937,4391.15,88,88,88,88,88,88,7772.3364
"23938_399.182_6.779",322262.12,3155.7236,997.8825,3235.5498,10364.436,12030.682,5503.656,267698.8,346935.25,2463.524,14161.821,88,1333.9594,88,2680.4314,99273.35
"28016_399.184_7.934",8049.0137,88,88,88,88,88,88,8335.69,3317.5615,23620.908,91826.01,88,88,88,88,8493.655
"40003_399.185_10.844",3827.2637,88,88,88,88,88,88,1114.1614,1388.4458,8127.1553,51339.188,490.90366,88,88,88,1381.2926
"36608_399.185_10.043",7119.9873,88,88,88,88,88,88,8733.32,5570.5557,20128.795,95399.695,88,88,88,88,1356.0745
"41878_399.185_11.133",3299.1467,88,88,88,88,88,88,2924.3472,1415.7863,15509.062,77723.805,595.505,88,88,88,5171.767
"34319_399.195_9.423",88,88,88,88,88,88,88,2237.0486,812.65894,17222.457,73397.56,88,88,88,203.48763,6843.936
"27198_399.203_7.729",67598.266,88,88,88,88,497.68378,88,69865.16,58160.47,8326.9795,23102.625,88,88,88,88,18094.654
"16218_399.203_4.506",39819.71,88,88,88,73051.2,163018.92,19383.01,51697.09,19819.193,5698.9355,10286.66,88,88,88,88,54424.836
"20556_399.203_5.694",11424.501,2028.6146,327.4093,2585.7588,6927.017,8747.096,1949.3326,34651.11,23644.902,3537.5256,10833.337,88,991.26416,88,743.21515,14231.646
"22679_399.203_6.336",23541.832,4002.366,1044.6431,6949.119,6770.393,7387.5557,2579.6897,25621.52,13553.145,10489.169,29757.94,88,2232.664,88,1774.1421,25080.746
"34462_399.217_9.45",6947.307,88,88,88,9421.036,5799.611,1280.0021,1341.7883,5707.092,88,1340.5052,88,88,88,88,9100.902
"33424_399.218_9.235",24603.746,88,88,390.03314,3110.357,1723.5103,234.55011,31724.129,7966.386,411.87012,4269.089,88,154.16849,88,88,8951
"31511_399.218_8.722",63852.562,88,88,88,9848.837,8100.79,1714.613,48885.773,50826.31,729.1667,5934.8555,88,88,88,88,25450.143
"33906_399.218_9.299",28169.559,298.37347,88,390.03314,5820.4424,13492.082,234.55011,15440.906,19059.941,88,14715.502,88,139.33931,88,88,32318.986
"30061_399.218_8.383",3131439.5,13527.938,4740.41,17338.29,14668.847,9754.89,789.66077,4043990.8,4506383,17820.482,54140.78,2378.511,9356.943,2348.4556,25363.873,1395572.4
"29429_399.218_8.249",194868.47,1081.73,343.19232,1259.1584,14153.352,5890.285,1273.909,184939.11,171492.94,860.5062,1795.1326,88,185.6997,88,802.2747,63477.234
