FeatureID,Mass,Retention_time,A1.mzML,A2.mzML,A3.mzML,A4.mzML,A5.mzML,A6.mzML,A7.mzML,A8.mzML,A9.mzML,A10.mzML,A11.mzML,A12.mzML,A13.mzML,A14.mzML,A15.mzML,pooled_QC_1.mzML
4583,649.006,1.728,5.94E-05,8.99E-08,2.69E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,4.47E-06,5.22E-07,4.47E-07,6.62E-07,3.68E-06
35733,649.127,9.815,1.50E-07,8.99E-08,1.03E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,0.001476222,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
20871,649.159,5.878,1.50E-07,8.99E-08,4.54E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.28E-06
18455,649.214,5.079,7.03E-06,8.99E-06,7.78E-06,1.02E-05,5.19E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.27E-06,1.87E-06,6.62E-07,7.40E-06
7220,649.33,2.629,1.50E-07,8.99E-08,1.03E-07,3.61E-05,5.30E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-05
7578,649.33,2.74,1.85E-06,7.16E-07,2.27E-06,0.000170929,0.000263564,8.00E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000121165
32183,649.412,8.88,2.15E-05,2.50E-05,2.77E-05,1.26E-07,6.24E-07,2.98E-07,2.51E-06,1.92E-06,2.35E-05,4.09E-06,1.80E-06,2.05E-06,0.000232482,0.000229237,4.00E-05,4.96E-05
33885,649.412,9.301,3.69E-05,4.70E-05,5.35E-05,8.61E-07,9.43E-08,2.98E-07,5.13E-06,1.92E-06,3.58E-05,6.99E-06,1.80E-06,2.05E-06,0.000265541,0.000339201,8.96E-05,0.000124789
35980,649.412,9.871,2.38E-05,2.96E-05,2.22E-05,1.26E-07,6.27E-07,2.98E-07,7.91E-06,1.92E-06,4.93E-05,4.09E-06,1.80E-06,2.05E-06,0.000200911,0.000370239,3.62E-05,9.04E-05
31847,649.412,8.796,2.73E-05,2.15E-05,1.54E-05,1.26E-07,4.43E-07,2.98E-07,2.51E-06,1.92E-06,2.81E-05,4.09E-06,1.80E-06,2.05E-06,0.00018879,0.00033514,8.17E-05,0.000190143
35470,649.412,9.739,3.18E-05,3.05E-05,2.45E-05,1.26E-07,8.63E-07,2.98E-07,2.51E-06,1.92E-06,1.34E-05,4.09E-06,1.80E-06,2.05E-06,0.000236334,0.000203118,1.95E-05,9.42E-05
34999,649.412,9.613,3.67E-05,2.58E-05,4.13E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,3.63E-05,4.09E-06,1.80E-06,2.05E-06,0.000370362,0.000569969,0.00012472,0.000123968
33406,649.412,9.19,2.38E-05,4.37E-05,3.10E-05,8.61E-07,5.13E-07,2.98E-07,2.51E-06,1.92E-06,4.28E-05,5.55E-06,1.80E-06,2.05E-06,0.000289358,0.00032934,8.90E-05,8.86E-05
34231,649.412,9.382,1.65E-05,1.74E-05,1.53E-05,5.68E-07,5.03E-07,2.98E-07,2.51E-06,1.92E-06,1.53E-05,4.09E-06,1.80E-06,2.05E-06,0.000115778,0.000212836,4.22E-05,5.36E-05
30982,649.413,8.597,2.50E-05,3.00E-05,2.06E-05,5.85E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,1.83E-05,4.09E-06,1.80E-06,2.05E-06,0.000219936,0.0003357,7.16E-05,9.87E-05
32850,649.413,9.048,6.01E-05,5.45E-05,4.88E-05,7.23E-07,9.43E-08,2.98E-07,5.84E-06,1.92E-06,4.54E-05,7.47E-06,1.80E-06,2.05E-06,0.000193168,0.000566491,0.000114661,0.000150988
367,650.869,0.735,0.000154872,0.000142375,1.37E-05,9.03E-05,7.73E-05,2.98E-07,0.002297877,0.000541249,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
2434,650.974,1.013,1.50E-07,9.99E-06,1.03E-07,3.34E-05,6.96E-05,1.79E-05,0.000207674,0.000416257,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,1.67E-05,2.29E-07
21745,651.286,6.11,4.24E-06,5.51E-06,6.01E-05,5.47E-07,2.79E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.86E-06,4.47E-07,6.62E-07,1.41E-05
9446,651.346,3.1,1.70E-05,9.02E-06,1.68E-05,8.14E-05,0.000149111,6.58E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,6.93E-05
42826,651.377,11.374,7.28E-07,5.39E-05,7.36E-06,0.000153987,7.60E-07,0.000204897,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.23E-05,0.000208812,2.29E-07
41827,651.377,11.128,1.50E-07,6.82E-05,2.93E-05,0.000848909,9.43E-08,0.000532971,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,3.21E-06,2.29E-07
40604,651.377,10.958,2.30E-06,3.43E-05,8.15E-05,0.000114743,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,3.06E-06,2.29E-07
33527,651.428,9.21,2.47E-05,8.38E-06,9.55E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000274219,0.000363499,3.53E-05,7.44E-05
33896,651.447,9.311,1.17E-06,1.87E-06,9.96E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.46E-05,0.000105937,4.70E-05,2.43E-05
8835,653.246,2.997,5.64E-05,5.48E-05,5.42E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.04E-06,1.58E-06,6.62E-07,1.66E-05
23594,653.333,6.706,0.000237263,5.06E-05,5.83E-05,9.42E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.46E-05,5.30E-05,6.62E-07,3.05E-05
29350,653.37,8.243,8.71E-06,2.93E-06,6.32E-06,2.09E-06,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000186971,0.000423196,7.54E-06,1.48E-05
30846,653.407,8.54,4.24E-06,1.19E-05,1.17E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.00013437,0.000574509,1.08E-05,4.37E-05
34033,653.407,9.33,1.21E-05,3.45E-06,1.31E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.00E-05,0.000120693,5.65E-06,2.51E-05
33344,653.407,9.175,4.34E-06,1.13E-05,1.00E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.21E-05,0.000243843,1.41E-05,3.09E-05
42110,653.464,11.196,8.25E-05,2.03E-05,2.13E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.29E-05,1.02E-05,1.29E-05,5.71E-06,6.69E-06,5.22E-07,9.05E-07,6.62E-07,5.13E-05
32510,654.445,8.992,1.50E-07,5.33E-05,1.27E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.81E-06,4.09E-05,6.62E-07,2.07E-06
8135,655.137,2.833,3.97E-05,5.47E-06,5.21E-06,8.32E-07,4.01E-06,1.47E-06,2.51E-06,1.92E-06,8.59E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.65E-05
9038,655.19,3.063,2.02E-06,1.59E-06,3.26E-05,1.26E-07,4.56E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,4.96E-06
7938,655.191,2.853,6.96E-05,3.55E-05,0.000288799,3.03E-06,3.56E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.80E-05
16096,655.247,4.474,0.000158219,8.10E-05,6.82E-05,5.17E-06,3.74E-05,2.98E-07,2.51E-06,1.92E-06,1.56E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.04E-05
20580,655.354,5.77,0.000185838,0.000199302,0.00015538,2.29E-05,5.44E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.11E-05,5.94E-06,6.62E-07,7.38E-05
19920,655.369,5.523,3.94E-06,1.72E-06,2.90E-06,3.76E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.56E-05,0.000144113,1.62E-05,2.56E-05
37469,655.407,10.246,4.90E-05,7.43E-05,5.04E-06,1.26E-07,3.63E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.23E-05
24512,655.427,6.991,1.52E-06,1.66E-06,1.03E-07,9.47E-05,0.000180636,2.98E-07,2.51E-06,1.92E-06,4.82E-05,4.09E-06,1.80E-06,2.05E-06,3.65E-06,4.09E-06,6.62E-07,1.91E-05
39634,655.444,10.742,0.000633276,0.000405794,0.000179697,1.12E-06,6.10E-06,4.07E-06,9.22E-05,7.24E-05,0.000153719,0.000122147,0.000118527,6.83E-05,1.96E-05,8.22E-06,1.36E-05,0.000348018
34641,655.444,9.512,3.47E-05,1.96E-05,1.79E-05,9.48E-07,3.73E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.69E-05,1.80E-06,7.13E-06,1.53E-05,2.22E-06,6.62E-07,2.42E-05
28682,656.31,8.067,2.58E-05,0.000135632,4.74E-05,2.16E-05,4.62E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,8.21E-06
28337,656.311,8.005,2.25E-05,7.43E-05,4.49E-05,8.14E-06,3.15E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.93E-06,6.62E-07,2.42E-06
43111,656.879,11.447,1.50E-07,9.90E-05,0.000178764,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
462,656.886,0.744,0.000250403,4.21E-05,5.21E-06,7.13E-05,1.98E-05,2.98E-07,0.00316836,0.000721746,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
37098,656.887,10.149,1.50E-07,8.99E-08,1.03E-07,1.26E-07,9.43E-08,1.05E-05,0.001995614,0.002004148,0.001824244,0.002991924,0.000308533,0.001609165,2.11E-05,2.73E-06,2.11E-05,2.29E-07
23663,657.185,6.721,0.000264215,7.16E-05,0.000718739,1.24E-05,0.000166598,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.43E-05
15437,657.22,4.324,0.000304044,0.000160633,4.56E-05,1.26E-07,1.38E-06,2.98E-07,2.51E-06,1.92E-06,5.15E-06,4.09E-06,1.80E-06,2.05E-06,1.94E-06,4.47E-07,6.62E-07,8.48E-05
6590,657.241,2.475,6.99E-05,7.26E-05,8.73E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.72E-05,1.03E-05,1.46E-05,2.28E-05
17005,657.333,4.71,6.41E-05,7.30E-05,5.12E-05,8.35E-06,1.67E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.88E-06,5.04E-06,6.62E-07,2.78E-05
30564,657.415,8.495,1.50E-07,8.99E-08,1.03E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000153052,7.03E-05,2.42E-06,1.90E-05
37304,657.423,10.21,4.85E-05,5.34E-05,3.43E-06,1.26E-07,3.36E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.10E-05
33747,658.322,9.273,0.000316165,0.000565856,0.000664884,2.03E-06,9.88E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000180184
29438,659.344,8.256,7.09E-06,4.47E-06,7.06E-06,3.59E-05,9.43E-08,0.00011367,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.21E-05,1.12E-05,7.13E-05,1.47E-05
30520,659.344,8.482,9.84E-06,5.82E-06,2.93E-06,4.34E-06,9.80E-07,6.24E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.97E-06,1.34E-05,0.000391568,4.12E-06
27864,659.345,7.861,2.78E-05,6.08E-06,4.07E-06,8.60E-05,9.43E-08,7.25E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.32E-05,2.41E-05,1.37E-06,8.21E-06
29986,659.345,8.356,1.18E-05,7.65E-06,3.42E-06,2.35E-05,5.92E-07,3.48E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.31E-05,1.94E-05,0.00013186,8.21E-06
19745,659.355,5.488,8.21E-06,1.28E-05,8.03E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.97E-05,9.13E-05,2.67E-05,3.11E-05
29183,659.366,8.182,9.33E-06,8.53E-06,9.73E-06,8.15E-07,9.43E-08,2.98E-07,7.86E-06,1.92E-06,8.30E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.24E-05
20125,659.475,5.608,0.000174017,5.84E-05,0.000119653,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.63E-05
244,660.825,0.713,3.21E-05,0.000186121,3.14E-05,4.28E-05,0.000160824,2.98E-07,0.000293815,0.000152853,2.76E-06,4.09E-06,5.14E-05,3.13E-05,5.22E-07,4.47E-07,6.62E-07,3.75E-06
43091,660.872,11.439,1.50E-07,2.08E-05,4.33E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
22655,661.273,6.4,7.01E-06,6.68E-05,0.000187278,1.57E-06,5.54E-06,2.98E-07,2.51E-06,1.92E-06,1.23E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.34E-05
27099,661.306,7.702,3.40E-06,1.50E-06,1.64E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.03E-06,9.32E-05,6.62E-07,6.75E-06
8872,661.33,2.995,1.50E-07,8.99E-08,1.03E-07,3.99E-05,7.16E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.66E-05
27873,661.361,7.888,1.31E-05,2.20E-06,6.68E-06,1.26E-07,8.90E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.84E-05,7.99E-05,1.02E-06,1.32E-05
28279,661.376,7.978,2.33E-06,3.19E-06,5.34E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000103876,0.000104812,1.63E-05,3.63E-05
40559,661.385,10.971,1.50E-07,7.73E-05,1.30E-05,2.55E-05,2.20E-06,5.10E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,0.000392645,5.73E-05,5.22E-07,4.47E-07,6.62E-07,2.29E-07
38372,661.385,10.428,1.50E-07,8.99E-08,1.74E-05,4.44E-05,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
37553,661.385,10.32,1.50E-07,8.99E-08,1.66E-05,0.000140361,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
34525,662.122,9.476,4.65E-06,8.99E-08,1.33E-06,2.66E-05,3.60E-06,2.98E-07,0.000397462,0.000122935,2.76E-06,4.09E-06,0.000136343,2.05E-06,5.22E-07,4.47E-07,6.62E-07,9.63E-06
26396,662.288,7.497,1.63E-06,8.99E-08,1.03E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,0.00028615,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
2188,663.001,0.95,0.000444109,3.36E-05,5.66E-05,0.000143504,3.76E-05,2.98E-07,0.001100018,0.000943276,2.76E-06,4.09E-06,0.000197017,0.000100461,5.22E-07,4.47E-07,6.62E-07,3.47E-06
3257,663.002,1.288,0.00075071,1.14E-06,2.62E-06,1.40E-05,2.22E-05,2.98E-07,2.51E-06,2.02E-05,2.76E-06,1.70E-05,1.43E-05,1.89E-05,5.22E-07,4.47E-07,6.62E-07,2.29E-07
12266,663.123,3.628,7.18E-05,4.61E-05,4.24E-05,5.48E-06,2.73E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.89E-05
9469,663.123,3.117,0.000143577,5.54E-05,8.90E-05,2.06E-06,3.99E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.71E-05
11560,663.123,3.513,0.000157297,9.53E-05,9.71E-05,1.53E-05,0.000103971,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.21E-05
10993,663.123,3.388,0.000214252,0.00019069,0.000148619,6.92E-06,6.60E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.92E-05
21935,663.232,6.174,6.19E-05,7.32E-05,6.92E-05,2.13E-05,4.85E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.55E-06
21189,663.232,5.968,1.49E-05,3.44E-05,4.34E-05,8.78E-06,0.00022049,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.71E-06
29275,663.355,8.221,4.69E-06,3.43E-06,1.98E-06,1.26E-07,5.54E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.03E-05,4.27E-05,5.79E-06,1.50E-05
23570,663.376,6.683,9.46E-06,8.40E-06,2.71E-06,6.56E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.56E-05,5.45E-05,3.90E-06,1.32E-05
26689,663.376,7.603,7.19E-06,5.25E-06,4.92E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.61E-05,8.78E-05,6.47E-06,2.77E-05
31980,663.391,8.812,2.10E-05,2.09E-05,3.36E-05,1.26E-07,4.84E-07,2.98E-07,2.51E-06,1.92E-06,5.85E-06,4.09E-06,1.80E-06,2.05E-06,0.000929851,0.000228263,0.000125358,9.48E-05
28870,663.392,8.135,1.59E-05,1.16E-05,5.39E-06,1.26E-07,5.52E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000245278,0.000519931,4.53E-05,9.78E-05
29781,663.392,8.311,2.41E-05,2.92E-05,2.61E-05,9.47E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,1.77E-05,4.09E-06,1.80E-06,2.05E-06,0.000210439,0.00035413,8.44E-05,0.000104707
39126,663.411,10.627,3.56E-05,1.18E-05,1.11E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,8.08E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.40E-05
3467,664.98,1.327,0.000455618,8.99E-08,0.000295406,1.72E-06,1.22E-05,2.94E-06,2.51E-06,1.92E-06,0.000143982,0.000105132,0.000549703,0.000286666,2.47E-05,2.55E-05,2.55E-05,0.000112456
13821,665.139,3.966,0.000132699,9.71E-06,0.000118897,1.26E-07,2.07E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.09E-05
17607,665.154,4.898,1.50E-07,8.99E-08,2.75E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.51E-06
31086,665.407,8.628,3.58E-05,5.49E-05,2.71E-05,1.26E-07,1.36E-06,2.98E-07,2.51E-06,1.92E-06,2.27E-05,4.09E-06,1.80E-06,2.05E-06,0.000281516,0.000481,0.000104372,9.27E-05
30253,665.407,8.407,4.15E-05,8.03E-05,2.28E-05,1.26E-07,9.43E-08,2.98E-07,4.24E-06,1.92E-06,3.06E-05,4.09E-06,1.80E-06,2.05E-06,0.000497424,0.000336264,9.63E-05,6.75E-05
31869,665.407,8.799,5.56E-05,4.63E-05,5.17E-05,1.26E-07,1.67E-06,2.98E-07,9.42E-06,1.92E-06,5.04E-05,4.09E-06,1.80E-06,2.05E-06,0.000598369,0.000968666,9.86E-05,0.000211768
28684,665.408,8.098,3.01E-05,1.94E-05,2.29E-05,9.12E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,5.82E-06,4.09E-06,1.80E-06,2.05E-06,0.000249154,6.73E-05,5.54E-05,8.31E-05
416,666.843,0.729,0.000254253,0.000220391,8.76E-05,0.0001616,0.000174806,2.98E-07,0.001607113,0.000953941,2.76E-06,4.09E-06,0.000166038,3.71E-05,5.22E-07,4.47E-07,6.62E-07,1.73E-06
28678,667.353,8.089,0.000130776,0.000152599,0.000142164,6.97E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.11E-05,3.06E-05,3.58E-06,5.59E-05
29009,667.387,8.158,1.11E-05,9.65E-06,5.13E-06,9.75E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000620763,9.47E-05,7.59E-06,6.13E-05
22336,667.406,6.29,6.84E-05,4.39E-05,3.10E-05,2.90E-06,9.17E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,9.16E-05,0.000168838,1.45E-05,6.30E-05
33546,667.423,9.216,9.74E-06,9.79E-06,1.74E-05,1.26E-07,3.94E-07,2.98E-07,2.51E-06,1.92E-06,6.49E-06,4.09E-06,1.80E-06,2.05E-06,0.000242247,0.000141131,1.94E-05,0.000375753
30096,667.423,8.427,7.40E-06,2.62E-05,1.18E-05,8.12E-07,1.17E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000150331,0.000380772,1.36E-05,8.83E-05
31736,667.424,8.753,3.60E-05,1.91E-05,5.76E-05,8.15E-07,6.85E-07,2.98E-07,2.51E-06,1.92E-06,1.31E-05,4.09E-06,1.80E-06,2.05E-06,0.00018319,0.002542154,1.83E-05,0.000135719
39922,667.444,10.8,3.04E-05,7.28E-06,3.89E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.69E-05
19229,668.138,5.319,1.50E-07,8.99E-08,1.03E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,8.36E-05,6.62E-07,2.29E-07
7490,668.318,2.718,7.24E-07,4.04E-07,1.03E-07,2.50E-05,4.14E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.78E-05
41293,668.86,11.056,1.50E-07,0.000218856,0.000254077,1.26E-07,5.91E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
9264,669.206,3.143,2.39E-05,1.62E-06,3.17E-05,7.07E-07,8.17E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.91E-06,2.05E-06,6.62E-07,6.81E-06
6094,669.241,2.336,1.50E-05,1.35E-05,5.09E-07,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.55E-06
42478,669.258,11.267,2.50E-05,4.98E-06,1.30E-05,2.98E-06,1.99E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.53E-06
12163,669.302,3.625,2.26E-05,5.56E-06,8.50E-06,0.000171638,8.73E-05,1.14E-06,7.40E-05,3.15E-05,1.72E-05,2.00E-05,1.80E-06,2.05E-06,8.46E-06,2.62E-05,6.62E-07,5.24E-05
24879,669.405,7.13,3.67E-06,2.94E-06,2.64E-06,0.000265965,0.00058677,1.31E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.11E-05,4.35E-05,1.69E-06,0.000208777
24359,669.405,6.954,1.71E-06,1.15E-06,1.03E-07,5.51E-05,0.000134786,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.37E-05,3.43E-05,6.62E-07,4.35E-05
37919,669.425,10.403,0.000129561,0.000150974,1.75E-05,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.04E-05
